satisfaction_id,customer_id,product_type,product_id,product_name,rating,nps_score,would_recommend,usage_frequency,satisfaction_factors,review_date
SAT006066,C002727,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.3,7,False,low,low_rate,2021-11-03
SAT006067,C001565,deposit,SAV002,하나은행 하나 청년도약계좌,4.6,10,True,medium,"stability,interest_rate",2021-11-03
SAT006068,C002178,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.4,5,False,low,complex,2021-11-03
SAT006069,C000408,deposit,SAV001,KB국민은행 KB 청년희망적금,4.3,8,True,medium,"interest_rate,brand",2021-11-03
SAT006070,C000814,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,7,True,low,stability,2021-11-03
SAT006071,C000852,deposit,SAV001,KB국민은행 KB 청년희망적금,3.7,6,False,low,"complex,penalty",2021-11-03
SAT006072,C001155,deposit,DEP001,KB국민은행 KB star 정기예금,5.0,10,True,low,brand,2021-11-03
SAT006073,C002156,deposit,SAV002,하나은행 하나 청년도약계좌,5.0,10,True,high,convenience,2021-11-03
SAT006074,C000784,deposit,SAV005,NH농협은행 NH1934월복리적금,4.6,9,True,medium,stability,2021-11-03
SAT006075,C002296,deposit,DEP003,NH농협은행 NH올원 e예금,3.8,6,False,low,"penalty,complex",2021-11-03
SAT006076,C002158,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.5,8,True,low,"convenience,stability,brand",2021-11-04
SAT006077,C000308,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,9,True,low,"stability,interest_rate,convenience",2021-11-04
SAT006078,C000653,deposit,SAV001,KB국민은행 KB 청년희망적금,4.2,8,True,medium,"convenience,interest_rate",2021-11-04
SAT006079,C002001,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.1,9,True,low,"interest_rate,convenience",2021-11-04
SAT006080,C002048,deposit,DEP006,하나은행 3·6·9 정기예금,4.1,7,True,medium,"brand,interest_rate",2021-11-04
SAT006081,C001575,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.9,7,False,low,"penalty,low_rate",2021-11-04
SAT006082,C001943,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,8,True,medium,"interest_rate,stability",2021-11-04
SAT006083,C000667,deposit,DEP004,우리은행 WON플러스 예금,3.5,7,False,medium,low_rate,2021-11-05
SAT006084,C002092,deposit,DEP004,우리은행 WON플러스 예금,4.1000000000000005,9,True,high,"convenience,interest_rate,brand",2021-11-05
SAT006085,C000525,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.3,9,True,low,convenience,2021-11-05
SAT006086,C000134,deposit,DEP003,NH농협은행 NH올원 e예금,4.4,7,True,medium,"brand,stability",2021-11-05
SAT006087,C002036,deposit,SAV002,하나은행 하나 청년도약계좌,4.1,8,True,medium,"interest_rate,brand,convenience",2021-11-05
SAT006088,C000235,deposit,SAV004,KB국민은행 KB 내맘대로 적금,5.0,10,True,high,"convenience,interest_rate,stability",2021-11-06
SAT006089,C001208,deposit,SAV002,하나은행 하나 청년도약계좌,4.7,9,True,medium,stability,2021-11-06
SAT006090,C002157,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.9,10,True,medium,interest_rate,2021-11-06
SAT006091,C000550,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.2,8,True,medium,"interest_rate,stability",2021-11-06
SAT006092,C002379,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.3,9,True,high,"interest_rate,convenience",2021-11-06
SAT006093,C001117,deposit,SAV001,KB국민은행 KB 청년희망적금,4.4,9,True,low,"brand,interest_rate,stability",2021-11-06
SAT006094,C002721,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.9,8,False,medium,"low_rate,complex",2021-11-06
SAT006095,C002407,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.3,8,True,low,stability,2021-11-07
SAT006096,C001054,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,9,True,low,"convenience,interest_rate,brand",2021-11-07
SAT006097,C002163,deposit,DEP001,KB국민은행 KB star 정기예금,4.0,7,True,medium,"stability,brand,interest_rate",2021-11-07
SAT006098,C002113,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.7,8,True,low,"interest_rate,convenience,brand",2021-11-07
SAT006099,C001748,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,8,True,low,"stability,interest_rate",2021-11-08
SAT006100,C000872,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.9,6,False,low,complex,2021-11-08
SAT006101,C001429,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,7,False,medium,complex,2021-11-08
SAT006102,C001538,deposit,SAV003,신한은행 청년 처음 적금,4.1,7,True,low,"interest_rate,convenience",2021-11-08
SAT006103,C001069,deposit,DEP001,KB국민은행 KB star 정기예금,4.9,9,True,medium,"stability,convenience,brand",2021-11-08
SAT006104,C001126,deposit,SAV003,신한은행 청년 처음 적금,4.1,9,True,medium,"convenience,interest_rate,stability",2021-11-08
SAT006105,C001788,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.6,10,True,low,"interest_rate,stability,convenience",2021-11-09
SAT006106,C000676,deposit,SAV005,NH농협은행 NH1934월복리적금,4.5,8,True,medium,convenience,2021-11-09
SAT006107,C000856,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.6,8,False,medium,low_rate,2021-11-09
SAT006108,C002593,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,7,True,low,"interest_rate,stability,brand",2021-11-09
SAT006109,C000971,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.5,10,True,medium,convenience,2021-11-09
SAT006110,C000554,deposit,DEP001,KB국민은행 KB star 정기예금,3.6,8,False,low,low_rate,2021-11-09
SAT006111,C001154,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.7,10,True,high,"brand,interest_rate",2021-11-10
SAT006112,C002774,deposit,DEP004,우리은행 WON플러스 예금,4.1,7,True,medium,"brand,interest_rate,stability",2021-11-10
SAT006113,C000213,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.7,9,True,low,interest_rate,2021-11-10
SAT006114,C000636,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,9,True,medium,"convenience,brand,stability",2021-11-10
SAT006115,C000865,deposit,DEP002,신한은행 쏠편한 정기예금,3.9,7,False,high,"low_rate,complex",2021-11-11
SAT006116,C000734,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.9,8,False,low,penalty,2021-11-11
SAT006117,C002098,deposit,SAV003,신한은행 청년 처음 적금,4.4,8,True,medium,"interest_rate,brand",2021-11-11
SAT006118,C002796,deposit,DEP002,신한은행 쏠편한 정기예금,3.5,8,False,medium,"low_rate,complex",2021-11-11
SAT006119,C000324,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.6,9,True,medium,"brand,interest_rate,stability",2021-11-11
SAT006120,C002695,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.7,6,False,low,low_rate,2021-11-12
SAT006121,C002389,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.8,8,False,low,low_rate,2021-11-12
SAT006122,C000348,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,7,True,low,"interest_rate,convenience",2021-11-12
SAT006123,C000755,deposit,SAV002,하나은행 하나 청년도약계좌,4.0,7,True,low,convenience,2021-11-12
SAT006124,C000912,deposit,DEP001,KB국민은행 KB star 정기예금,3.6,8,False,medium,"complex,penalty",2021-11-13
SAT006125,C001545,deposit,DEP001,KB국민은행 KB star 정기예금,4.3,8,True,high,"convenience,stability",2021-11-13
SAT006126,C002413,deposit,SAV003,신한은행 청년 처음 적금,4.5,9,True,medium,"convenience,brand,stability",2021-11-13
SAT006127,C000019,deposit,SAV004,KB국민은행 KB 내맘대로 적금,5.0,9,True,medium,brand,2021-11-13
SAT006128,C000317,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,7,True,medium,"stability,convenience",2021-11-13
SAT006129,C001428,deposit,SAV002,하나은행 하나 청년도약계좌,4.5,10,True,medium,"convenience,stability,interest_rate",2021-11-14
SAT006130,C002716,deposit,SAV003,신한은행 청년 처음 적금,3.6,8,False,medium,penalty,2021-11-14
SAT006131,C002676,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.9,8,False,low,"penalty,complex",2021-11-14
SAT006132,C000441,deposit,DEP004,우리은행 WON플러스 예금,5.0,10,True,high,interest_rate,2021-11-15
SAT006133,C001382,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.9,6,False,medium,low_rate,2021-11-15
SAT006134,C002613,deposit,SAV005,NH농협은행 NH1934월복리적금,4.1,9,True,medium,interest_rate,2021-11-15
SAT006135,C000724,deposit,SAV002,하나은행 하나 청년도약계좌,5.0,10,True,high,"brand,convenience,interest_rate",2021-11-16
SAT006136,C002588,deposit,SAV002,하나은행 하나 청년도약계좌,3.6,6,False,medium,complex,2021-11-16
SAT006137,C000702,deposit,DEP003,NH농협은행 NH올원 e예금,4.4,8,True,high,convenience,2021-11-17
SAT006138,C001794,deposit,DEP004,우리은행 WON플러스 예금,3.9,8,False,medium,low_rate,2021-11-17
SAT006139,C000265,deposit,SAV003,신한은행 청년 처음 적금,4.7,8,True,low,interest_rate,2021-11-17
SAT006140,C000490,deposit,DEP006,하나은행 3·6·9 정기예금,5.0,9,True,high,interest_rate,2021-11-18
SAT006141,C000698,deposit,DEP006,하나은행 3·6·9 정기예금,3.9,7,False,low,"complex,low_rate",2021-11-18
SAT006142,C000117,deposit,DEP003,NH농협은행 NH올원 e예금,4.7,9,True,medium,"stability,convenience",2021-11-18
SAT006143,C001661,deposit,SAV001,KB국민은행 KB 청년희망적금,3.9,7,False,medium,low_rate,2021-11-18
SAT006144,C002037,deposit,DEP004,우리은행 WON플러스 예금,4.0,8,True,medium,brand,2021-11-18
SAT006145,C002985,deposit,SAV003,신한은행 청년 처음 적금,4.2,9,True,medium,"convenience,interest_rate",2021-11-18
SAT006146,C002286,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.2,8,True,medium,interest_rate,2021-11-19
SAT006147,C001255,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.9,8,False,low,complex,2021-11-19
SAT006148,C002512,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.0,8,True,low,"interest_rate,convenience",2021-11-19
SAT006149,C000124,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.1,7,True,low,"interest_rate,stability,convenience",2021-11-19
SAT006150,C000306,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,8,True,medium,"convenience,stability",2021-11-19
SAT006151,C002893,deposit,DEP006,하나은행 3·6·9 정기예금,3.7,6,False,low,"penalty,low_rate",2021-11-20
SAT006152,C000976,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,7,True,low,interest_rate,2021-11-20
SAT006153,C002731,deposit,SAV002,하나은행 하나 청년도약계좌,4.4,7,True,medium,interest_rate,2021-11-20
SAT006154,C002196,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.4,8,True,low,"interest_rate,brand,convenience",2021-11-20
SAT006155,C000438,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.8,7,False,low,complex,2021-11-20
SAT006156,C002397,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.0,9,True,low,"interest_rate,brand,stability",2021-11-21
SAT006157,C000092,deposit,DEP006,하나은행 3·6·9 정기예금,3.9,8,False,medium,"low_rate,penalty",2021-11-22
SAT006158,C000427,deposit,DEP002,신한은행 쏠편한 정기예금,4.2,8,True,low,"stability,interest_rate,brand",2021-11-22
SAT006159,C002249,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,8,True,medium,"convenience,brand,stability",2021-11-22
SAT006160,C001271,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.6,8,True,low,"interest_rate,stability",2021-11-22
SAT006161,C000843,deposit,SAV002,하나은행 하나 청년도약계좌,4.5,10,True,medium,"stability,convenience,brand",2021-11-22
SAT006162,C002246,deposit,SAV005,NH농협은행 NH1934월복리적금,4.800000000000001,9,True,high,interest_rate,2021-11-23
SAT006163,C000406,deposit,SAV002,하나은행 하나 청년도약계좌,4.7,10,True,medium,"convenience,stability,brand",2021-11-23
SAT006164,C000314,deposit,DEP001,KB국민은행 KB star 정기예금,4.0,7,True,medium,"brand,stability",2021-11-23
SAT006165,C001202,deposit,DEP006,하나은행 3·6·9 정기예금,4.7,8,True,medium,convenience,2021-11-23
SAT006166,C001909,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.3,9,True,low,stability,2021-11-23
SAT006167,C000928,deposit,DEP002,신한은행 쏠편한 정기예금,4.1,9,True,medium,"interest_rate,convenience,stability",2021-11-23
SAT006168,C001526,deposit,DEP004,우리은행 WON플러스 예금,3.8,7,False,high,"low_rate,penalty",2021-11-23
SAT006169,C000984,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,8,True,low,"interest_rate,brand",2021-11-23
SAT006170,C001156,deposit,SAV002,하나은행 하나 청년도약계좌,4.4,8,True,high,"interest_rate,brand,convenience",2021-11-23
SAT006171,C002164,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.2,7,True,medium,brand,2021-11-24
SAT006172,C001345,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1000000000000005,8,True,high,"stability,interest_rate",2021-11-24
SAT006173,C000164,deposit,DEP006,하나은행 3·6·9 정기예금,4.7,10,True,medium,"stability,brand",2021-11-24
SAT006174,C002769,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.8,8,False,medium,penalty,2021-11-25
SAT006175,C000710,deposit,SAV003,신한은행 청년 처음 적금,4.1,7,True,medium,"interest_rate,brand",2021-11-25
SAT006176,C000764,deposit,DEP003,NH농협은행 NH올원 e예금,3.7,8,False,low,"low_rate,penalty",2021-11-25
SAT006177,C000594,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.9,10,True,low,"convenience,brand,stability",2021-11-25
SAT006178,C001296,deposit,DEP001,KB국민은행 KB star 정기예금,4.4,9,True,medium,"interest_rate,convenience,stability",2021-11-25
SAT006179,C001157,deposit,SAV003,신한은행 청년 처음 적금,4.8,8,True,medium,brand,2021-11-25
SAT006180,C002110,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,7,True,low,"interest_rate,stability,brand",2021-11-26
SAT006181,C002502,deposit,DEP004,우리은행 WON플러스 예금,4.6000000000000005,8,True,high,"brand,interest_rate,convenience",2021-11-26
SAT006182,C000294,deposit,SAV005,NH농협은행 NH1934월복리적금,4.5,10,True,medium,convenience,2021-11-26
SAT006183,C002245,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.800000000000001,8,True,high,"brand,stability",2021-11-27
SAT006184,C001711,deposit,DEP006,하나은행 3·6·9 정기예금,4.2,7,True,high,"interest_rate,stability",2021-11-27
SAT006185,C001116,deposit,DEP001,KB국민은행 KB star 정기예금,4.7,8,True,medium,"convenience,interest_rate,stability",2021-11-27
SAT006186,C002096,deposit,SAV001,KB국민은행 KB 청년희망적금,4.9,10,True,medium,stability,2021-11-28
SAT006187,C000927,deposit,DEP006,하나은행 3·6·9 정기예금,4.0,9,True,medium,interest_rate,2021-11-28
SAT006188,C001250,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.6,6,False,medium,"penalty,low_rate",2021-11-28
SAT006189,C000714,deposit,SAV001,KB국민은행 KB 청년희망적금,4.5,8,True,medium,"interest_rate,convenience,stability",2021-11-28
SAT006190,C000006,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.2,7,True,low,"convenience,stability,brand",2021-11-28
SAT006191,C001795,deposit,DEP003,NH농협은행 NH올원 e예금,4.4,9,True,high,"convenience,stability",2021-11-28
SAT006192,C000781,deposit,SAV002,하나은행 하나 청년도약계좌,4.3,8,True,medium,brand,2021-11-28
SAT006193,C002623,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.4,7,True,high,"convenience,stability,interest_rate",2021-11-29
SAT006194,C000300,deposit,SAV002,하나은행 하나 청년도약계좌,5.0,10,True,medium,"stability,interest_rate",2021-11-29
SAT006195,C002304,deposit,CHK002,KB국민은행 KB Star 입출금통장,5.0,9,True,low,interest_rate,2021-11-29
SAT006196,C000217,deposit,SAV003,신한은행 청년 처음 적금,4.6,9,True,medium,brand,2021-11-29
SAT006197,C000504,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.5,8,True,low,"stability,brand,interest_rate",2021-11-29
SAT006198,C001009,deposit,DEP003,NH농협은행 NH올원 e예금,4.6,10,True,medium,"stability,convenience,brand",2021-11-30
SAT006199,C000111,deposit,DEP001,KB국민은행 KB star 정기예금,5.0,10,True,medium,interest_rate,2021-12-01
SAT006200,C000753,deposit,DEP002,신한은행 쏠편한 정기예금,4.0,8,True,medium,brand,2021-12-01
SAT006201,C002746,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.3,6,False,low,penalty,2021-12-01
SAT006202,C001452,deposit,DEP006,하나은행 3·6·9 정기예금,3.6,7,False,low,"low_rate,complex",2021-12-01
SAT006203,C000745,deposit,SAV005,NH농협은행 NH1934월복리적금,5.0,9,True,high,"stability,interest_rate",2021-12-01
SAT006204,C001664,deposit,SAV001,KB국민은행 KB 청년희망적금,4.3,8,True,medium,"interest_rate,convenience",2021-12-01
SAT006205,C000377,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.9,7,False,low,"complex,penalty",2021-12-01
SAT006206,C001411,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.0,8,True,medium,stability,2021-12-01
SAT006207,C002128,deposit,SAV001,KB국민은행 KB 청년희망적금,4.4,9,True,medium,"stability,interest_rate",2021-12-02
SAT006208,C000500,deposit,SAV003,신한은행 청년 처음 적금,4.7,10,True,medium,brand,2021-12-02
SAT006209,C001818,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,7,False,medium,complex,2021-12-02
SAT006210,C002148,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.2,7,True,low,"stability,convenience,interest_rate",2021-12-02
SAT006211,C001910,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.0,8,True,low,"convenience,stability",2021-12-02
SAT006212,C001969,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.4,9,True,low,interest_rate,2021-12-03
SAT006213,C002707,deposit,SAV003,신한은행 청년 처음 적금,3.4,6,False,medium,"penalty,complex",2021-12-03
SAT006214,C002740,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.7,8,False,low,"penalty,complex",2021-12-03
SAT006215,C002241,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.0,7,True,medium,"interest_rate,brand,stability",2021-12-03
SAT006216,C000619,deposit,DEP002,신한은행 쏠편한 정기예금,4.0,8,True,low,"convenience,stability",2021-12-03
SAT006217,C002726,deposit,DEP002,신한은행 쏠편한 정기예금,4.0,7,True,low,"convenience,brand,stability",2021-12-03
SAT006218,C002788,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,7,True,low,"convenience,brand,interest_rate",2021-12-04
SAT006219,C000553,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.800000000000001,10,True,high,"stability,interest_rate,convenience",2021-12-04
SAT006220,C002495,deposit,DEP004,우리은행 WON플러스 예금,3.5,7,False,medium,penalty,2021-12-04
SAT006221,C001373,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.8,8,False,low,low_rate,2021-12-04
SAT006222,C001090,deposit,DEP003,NH농협은행 NH올원 e예금,5.0,9,True,high,convenience,2021-12-05
SAT006223,C000487,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,7,True,medium,"convenience,stability",2021-12-05
SAT006224,C000569,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.3,9,True,high,"stability,brand",2021-12-05
SAT006225,C002598,deposit,SAV002,하나은행 하나 청년도약계좌,4.0,8,True,high,brand,2021-12-05
SAT006226,C000299,deposit,DEP004,우리은행 WON플러스 예금,5.0,10,True,high,"convenience,interest_rate,stability",2021-12-05
SAT006227,C001487,deposit,SAV003,신한은행 청년 처음 적금,4.2,8,True,low,interest_rate,2021-12-05
SAT006228,C002868,deposit,DEP003,NH농협은행 NH올원 e예금,4.0,8,True,medium,"brand,stability,convenience",2021-12-05
SAT006229,C001921,deposit,SAV002,하나은행 하나 청년도약계좌,4.1,8,True,medium,"interest_rate,stability,brand",2021-12-06
SAT006230,C000712,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.2,9,True,low,"convenience,interest_rate,stability",2021-12-06
SAT006231,C000677,deposit,DEP003,NH농협은행 NH올원 e예금,3.8,6,False,medium,penalty,2021-12-06
SAT006232,C000844,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.9,7,False,medium,low_rate,2021-12-06
SAT006233,C001560,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.3,8,True,low,"stability,interest_rate",2021-12-06
SAT006234,C001731,deposit,DEP002,신한은행 쏠편한 정기예금,4.0,9,True,high,brand,2021-12-06
SAT006235,C001119,deposit,DEP004,우리은행 WON플러스 예금,4.3,9,True,low,interest_rate,2021-12-06
SAT006236,C000125,deposit,SAV005,NH농협은행 NH1934월복리적금,4.3,9,True,medium,brand,2021-12-06
SAT006237,C000518,deposit,SAV001,KB국민은행 KB 청년희망적금,3.6,6,False,low,"penalty,low_rate",2021-12-06
SAT006238,C002711,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.5,8,True,medium,"brand,stability",2021-12-06
SAT006239,C002366,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.6,9,True,low,"interest_rate,brand,stability",2021-12-07
SAT006240,C001574,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.800000000000001,10,True,high,interest_rate,2021-12-07
SAT006241,C000077,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.8,9,True,low,interest_rate,2021-12-07
SAT006242,C001563,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,7,True,low,"brand,interest_rate",2021-12-07
SAT006243,C000991,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.3,7,True,low,"convenience,stability,interest_rate",2021-12-07
SAT006244,C001016,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,7,True,low,brand,2021-12-08
SAT006245,C002027,deposit,SAV005,NH농협은행 NH1934월복리적금,5.0,10,True,medium,"brand,stability",2021-12-08
SAT006246,C000182,deposit,DEP004,우리은행 WON플러스 예금,4.5,10,True,medium,"brand,convenience,stability",2021-12-08
SAT006247,C002568,deposit,SAV001,KB국민은행 KB 청년희망적금,3.9,7,False,medium,complex,2021-12-08
SAT006248,C002013,deposit,SAV005,NH농협은행 NH1934월복리적금,4.3,9,True,medium,"interest_rate,stability",2021-12-08
SAT006249,C002453,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.5,9,True,low,"convenience,brand,stability",2021-12-08
SAT006250,C002797,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,9,True,low,"stability,interest_rate,brand",2021-12-08
SAT006251,C000869,deposit,DEP001,KB국민은행 KB star 정기예금,3.9,8,False,medium,penalty,2021-12-09
SAT006252,C001309,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.7,6,False,low,low_rate,2021-12-09
SAT006253,C002021,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,8,True,medium,"stability,interest_rate,convenience",2021-12-09
SAT006254,C001485,deposit,SAV005,NH농협은행 NH1934월복리적금,3.6,6,False,medium,low_rate,2021-12-09
SAT006255,C001802,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.9,7,False,low,"complex,penalty",2021-12-10
SAT006256,C000668,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.6000000000000005,9,True,high,"interest_rate,stability",2021-12-10
SAT006257,C002842,deposit,DEP003,NH농협은행 NH올원 e예금,3.9,7,False,medium,penalty,2021-12-10
SAT006258,C001329,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.3,8,True,medium,convenience,2021-12-10
SAT006259,C002111,deposit,DEP002,신한은행 쏠편한 정기예금,3.7,8,False,low,low_rate,2021-12-10
SAT006260,C000097,deposit,SAV001,KB국민은행 KB 청년희망적금,4.7,10,True,medium,"convenience,interest_rate,stability",2021-12-10
SAT006261,C000208,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.7,9,True,low,"stability,convenience",2021-12-11
SAT006262,C002985,deposit,SAV005,NH농협은행 NH1934월복리적금,4.3,8,True,high,"brand,interest_rate",2021-12-11
SAT006263,C002134,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.3,8,True,medium,stability,2021-12-11
SAT006264,C000897,deposit,SAV003,신한은행 청년 처음 적금,4.2,9,True,medium,stability,2021-12-11
SAT006265,C000078,deposit,SAV003,신한은행 청년 처음 적금,4.3,7,True,medium,brand,2021-12-11
SAT006266,C000840,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.3,5,False,medium,penalty,2021-12-11
SAT006267,C001154,deposit,DEP004,우리은행 WON플러스 예금,4.3,8,True,medium,"interest_rate,convenience,brand",2021-12-12
SAT006268,C001584,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.5,8,False,low,"penalty,complex",2021-12-12
SAT006269,C002266,deposit,DEP004,우리은행 WON플러스 예금,4.2,9,True,high,"interest_rate,stability",2021-12-12
SAT006270,C001559,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.5,8,True,low,"interest_rate,brand,stability",2021-12-13
SAT006271,C000322,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.6,8,True,low,"interest_rate,brand",2021-12-13
SAT006272,C001008,deposit,DEP005,IBK기업은행 i-ONE 정기예금,5.0,9,True,low,interest_rate,2021-12-13
SAT006273,C002657,deposit,SAV001,KB국민은행 KB 청년희망적금,3.7,8,False,medium,penalty,2021-12-14
SAT006274,C000200,deposit,SAV003,신한은행 청년 처음 적금,5.0,10,True,low,"brand,stability",2021-12-14
SAT006275,C001513,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.1,9,True,medium,interest_rate,2021-12-14
SAT006276,C000258,deposit,SAV001,KB국민은행 KB 청년희망적금,5.0,10,True,high,"convenience,stability",2021-12-14
SAT006277,C000983,deposit,DEP003,NH농협은행 NH올원 e예금,3.7,7,False,low,"low_rate,penalty",2021-12-14
SAT006278,C000739,deposit,SAV002,하나은행 하나 청년도약계좌,4.800000000000001,10,True,high,"convenience,interest_rate,stability",2021-12-15
SAT006279,C000775,deposit,DEP003,NH농협은행 NH올원 e예금,3.4,6,False,low,penalty,2021-12-15
SAT006280,C000292,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.3,9,True,medium,"stability,interest_rate",2021-12-16
SAT006281,C000260,deposit,DEP004,우리은행 WON플러스 예금,4.4,7,True,medium,"convenience,brand",2021-12-16
SAT006282,C001624,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.5,6,False,low,penalty,2021-12-17
SAT006283,C000192,deposit,DEP006,하나은행 3·6·9 정기예금,4.8,8,True,medium,"brand,convenience,interest_rate",2021-12-17
SAT006284,C002070,deposit,DEP001,KB국민은행 KB star 정기예금,4.1,9,True,medium,"convenience,stability,brand",2021-12-18
SAT006285,C000019,deposit,DEP002,신한은행 쏠편한 정기예금,4.9,9,True,high,"interest_rate,brand",2021-12-18
SAT006286,C002864,deposit,DEP006,하나은행 3·6·9 정기예금,4.1,7,True,low,stability,2021-12-18
SAT006287,C002560,deposit,SAV002,하나은행 하나 청년도약계좌,3.6,7,False,medium,complex,2021-12-18
SAT006288,C002155,deposit,DEP006,하나은행 3·6·9 정기예금,4.1,7,True,medium,"convenience,brand",2021-12-19
SAT006289,C001582,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,7,True,medium,"convenience,brand",2021-12-19
SAT006290,C000047,deposit,SAV003,신한은행 청년 처음 적금,4.9,8,True,high,"convenience,brand,interest_rate",2021-12-19
